underlying_name,current_datetime,current_pnl,strategy_pnl,brokerage_pnl,max_pnl,trailing_pnl,current_ltp,expiry_datetime,current_position,straddle_strike,strangle_strike_low,position_entry_ltp,is_hedged,is_closed,candle_t_2_start,candle_t_2_end,candle_t_2_open,candle_t_2_close,candle_t_1_start,candle_t_1_end,candle_t_1_open,candle_t_1_close
NIFTY,2022-01-30 17:43:43.455587,0.0,0.0,0.0,0.0,0.0,17101.95,2022-02-03 15:30:00,,,,,False,False,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:43:44.282229,0.0,0.0,0.0,0.0,0.0,17101.95,2022-02-03 15:30:00,,,,,False,False,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:43:45.102895,0.0,0.0,0.0,0.0,0.0,17101.95,2022-02-03 15:30:00,,,,,False,False,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:43:45.927230,0.0,0.0,0.0,0.0,0.0,17101.95,2022-02-03 15:30:00,,,,,False,False,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:43:46.761168,0.0,0.0,0.0,0.0,0.0,17101.95,2022-02-03 15:30:00,,,,,False,False,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:43:47.650279,0.0,0.0,0.0,0.0,0.0,17101.95,2022-02-03 15:30:00,,,,,False,False,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:43:48.500151,0.0,0.0,0.0,0.0,0.0,17101.95,2022-02-03 15:30:00,,,,,False,False,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:43:49.323264,0.0,0.0,0.0,0.0,0.0,17101.95,2022-02-03 15:30:00,,,,,False,False,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:43:50.154760,0.0,0.0,0.0,0.0,0.0,17101.95,2022-02-03 15:30:00,,,,,False,False,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:43:50.976381,0.0,0.0,0.0,0.0,0.0,17101.95,2022-02-03 15:30:00,,,,,False,False,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:43:51.813293,0.0,0.0,0.0,0.0,0.0,17101.95,2022-02-03 15:30:00,,,,,False,False,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:43:52.647212,0.0,0.0,0.0,0.0,0.0,17101.95,2022-02-03 15:30:00,,,,,False,False,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:43:53.473851,0.0,0.0,0.0,0.0,0.0,17101.95,2022-02-03 15:30:00,,,,,False,False,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:43:54.315142,0.0,0.0,0.0,0.0,0.0,17101.95,2022-02-03 15:30:00,,,,,False,False,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:43:55.150817,0.0,0.0,0.0,0.0,0.0,17101.95,2022-02-03 15:30:00,,,,,False,False,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:43:55.965199,0.0,0.0,0.0,0.0,0.0,17101.95,2022-02-03 15:30:00,,,,,False,False,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:43:56.796177,0.0,0.0,0.0,0.0,0.0,17101.95,2022-02-03 15:30:00,,,,,False,False,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:43:57.652618,0.0,0.0,0.0,0.0,0.0,17101.95,2022-02-03 15:30:00,,,,,False,False,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:43:58.486549,0.0,0.0,0.0,0.0,0.0,17101.95,2022-02-03 15:30:00,,,,,False,False,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:43:59.307239,0.0,0.0,0.0,0.0,0.0,17101.95,2022-02-03 15:30:00,,,,,False,False,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:44:00.120693,0.0,0.0,0.0,0.0,0.0,17101.95,2022-02-03 15:30:00,,,,,False,False,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:44:01.945769,5224.98,5225.0,-0.02,5224.98,0.0,17101.95,2022-02-03 15:30:00,,,,,True,False,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:44:03.850451,-216200.04,-216200.0,-0.04,5224.98,-221425.02000000002,17101.95,2022-02-03 15:30:00,strangle,,17150.0,17101.95,True,False,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:44:05.780791,-0.08,0.0,-0.08,5224.98,-5225.0599999999995,17101.95,2022-02-03 15:30:00,,,,,False,True,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:44:06.611085,-0.08,0.0,-0.08,5224.98,-5225.0599999999995,17101.95,2022-02-03 15:30:00,,,,,False,True,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:44:07.429553,-0.08,0.0,-0.08,5224.98,-5225.0599999999995,17101.95,2022-02-03 15:30:00,,,,,False,True,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:44:08.258531,-0.08,0.0,-0.08,5224.98,-5225.0599999999995,17101.95,2022-02-03 15:30:00,,,,,False,True,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:44:09.084323,-0.08,0.0,-0.08,5224.98,-5225.0599999999995,17101.95,2022-02-03 15:30:00,,,,,False,True,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:44:09.907465,-0.08,0.0,-0.08,5224.98,-5225.0599999999995,17101.95,2022-02-03 15:30:00,,,,,False,True,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:44:10.728454,-0.08,0.0,-0.08,5224.98,-5225.0599999999995,17101.95,2022-02-03 15:30:00,,,,,False,True,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:44:11.547893,-0.08,0.0,-0.08,5224.98,-5225.0599999999995,17101.95,2022-02-03 15:30:00,,,,,False,True,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:44:12.425132,-0.08,0.0,-0.08,5224.98,-5225.0599999999995,17101.95,2022-02-03 15:30:00,,,,,False,True,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:44:13.248880,-0.08,0.0,-0.08,5224.98,-5225.0599999999995,17101.95,2022-02-03 15:30:00,,,,,False,True,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:44:14.072767,-0.08,0.0,-0.08,5224.98,-5225.0599999999995,17101.95,2022-02-03 15:30:00,,,,,False,True,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:44:14.906093,-0.08,0.0,-0.08,5224.98,-5225.0599999999995,17101.95,2022-02-03 15:30:00,,,,,False,True,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:44:15.728158,-0.08,0.0,-0.08,5224.98,-5225.0599999999995,17101.95,2022-02-03 15:30:00,,,,,False,True,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:44:16.567420,-0.08,0.0,-0.08,5224.98,-5225.0599999999995,17101.95,2022-02-03 15:30:00,,,,,False,True,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:44:17.379654,-0.08,0.0,-0.08,5224.98,-5225.0599999999995,17101.95,2022-02-03 15:30:00,,,,,False,True,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:44:18.204207,-0.08,0.0,-0.08,5224.98,-5225.0599999999995,17101.95,2022-02-03 15:30:00,,,,,False,True,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:44:19.023390,-0.08,0.0,-0.08,5224.98,-5225.0599999999995,17101.95,2022-02-03 15:30:00,,,,,False,True,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:44:19.872326,-0.08,0.0,-0.08,5224.98,-5225.0599999999995,17101.95,2022-02-03 15:30:00,,,,,False,True,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:44:20.720474,-0.08,0.0,-0.08,5224.98,-5225.0599999999995,17101.95,2022-02-03 15:30:00,,,,,False,True,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:44:21.551830,-0.08,0.0,-0.08,5224.98,-5225.0599999999995,17101.95,2022-02-03 15:30:00,,,,,False,True,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:44:22.391026,-0.08,0.0,-0.08,5224.98,-5225.0599999999995,17101.95,2022-02-03 15:30:00,,,,,False,True,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:44:23.205372,-0.08,0.0,-0.08,5224.98,-5225.0599999999995,17101.95,2022-02-03 15:30:00,,,,,False,True,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:44:24.056211,-0.08,0.0,-0.08,5224.98,-5225.0599999999995,17101.95,2022-02-03 15:30:00,,,,,False,True,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:44:24.882188,-0.08,0.0,-0.08,5224.98,-5225.0599999999995,17101.95,2022-02-03 15:30:00,,,,,False,True,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:44:25.736534,-0.08,0.0,-0.08,5224.98,-5225.0599999999995,17101.95,2022-02-03 15:30:00,,,,,False,True,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:44:26.569268,-0.08,0.0,-0.08,5224.98,-5225.0599999999995,17101.95,2022-02-03 15:30:00,,,,,False,True,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:44:27.402625,-0.08,0.0,-0.08,5224.98,-5225.0599999999995,17101.95,2022-02-03 15:30:00,,,,,False,True,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:44:28.223447,-0.08,0.0,-0.08,5224.98,-5225.0599999999995,17101.95,2022-02-03 15:30:00,,,,,False,True,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:44:29.047427,-0.08,0.0,-0.08,5224.98,-5225.0599999999995,17101.95,2022-02-03 15:30:00,,,,,False,True,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:44:29.866651,-0.08,0.0,-0.08,5224.98,-5225.0599999999995,17101.95,2022-02-03 15:30:00,,,,,False,True,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:44:30.703765,-0.08,0.0,-0.08,5224.98,-5225.0599999999995,17101.95,2022-02-03 15:30:00,,,,,False,True,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:44:31.519875,-0.08,0.0,-0.08,5224.98,-5225.0599999999995,17101.95,2022-02-03 15:30:00,,,,,False,True,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:44:32.344697,-0.08,0.0,-0.08,5224.98,-5225.0599999999995,17101.95,2022-02-03 15:30:00,,,,,False,True,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:44:33.170817,-0.08,0.0,-0.08,5224.98,-5225.0599999999995,17101.95,2022-02-03 15:30:00,,,,,False,True,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:44:33.993139,-0.08,0.0,-0.08,5224.98,-5225.0599999999995,17101.95,2022-02-03 15:30:00,,,,,False,True,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:44:34.821958,-0.08,0.0,-0.08,5224.98,-5225.0599999999995,17101.95,2022-02-03 15:30:00,,,,,False,True,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:44:35.660500,-0.08,0.0,-0.08,5224.98,-5225.0599999999995,17101.95,2022-02-03 15:30:00,,,,,False,True,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:44:36.477056,-0.08,0.0,-0.08,5224.98,-5225.0599999999995,17101.95,2022-02-03 15:30:00,,,,,False,True,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:44:37.331501,-0.08,0.0,-0.08,5224.98,-5225.0599999999995,17101.95,2022-02-03 15:30:00,,,,,False,True,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:44:38.166432,-0.08,0.0,-0.08,5224.98,-5225.0599999999995,17101.95,2022-02-03 15:30:00,,,,,False,True,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:44:38.979536,-0.08,0.0,-0.08,5224.98,-5225.0599999999995,17101.95,2022-02-03 15:30:00,,,,,False,True,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:44:39.830273,-0.08,0.0,-0.08,5224.98,-5225.0599999999995,17101.95,2022-02-03 15:30:00,,,,,False,True,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:44:40.675444,-0.08,0.0,-0.08,5224.98,-5225.0599999999995,17101.95,2022-02-03 15:30:00,,,,,False,True,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:44:41.782197,-0.08,0.0,-0.08,5224.98,-5225.0599999999995,17101.95,2022-02-03 15:30:00,,,,,False,True,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:44:42.587160,-0.08,0.0,-0.08,5224.98,-5225.0599999999995,17101.95,2022-02-03 15:30:00,,,,,False,True,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:44:43.406020,-0.08,0.0,-0.08,5224.98,-5225.0599999999995,17101.95,2022-02-03 15:30:00,,,,,False,True,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:44:44.229814,-0.08,0.0,-0.08,5224.98,-5225.0599999999995,17101.95,2022-02-03 15:30:00,,,,,False,True,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:44:45.064646,-0.08,0.0,-0.08,5224.98,-5225.0599999999995,17101.95,2022-02-03 15:30:00,,,,,False,True,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:44:45.894315,-0.08,0.0,-0.08,5224.98,-5225.0599999999995,17101.95,2022-02-03 15:30:00,,,,,False,True,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:44:46.717606,-0.08,0.0,-0.08,5224.98,-5225.0599999999995,17101.95,2022-02-03 15:30:00,,,,,False,True,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:44:47.544878,-0.08,0.0,-0.08,5224.98,-5225.0599999999995,17101.95,2022-02-03 15:30:00,,,,,False,True,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:44:48.358357,-0.08,0.0,-0.08,5224.98,-5225.0599999999995,17101.95,2022-02-03 15:30:00,,,,,False,True,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:44:49.229468,-0.08,0.0,-0.08,5224.98,-5225.0599999999995,17101.95,2022-02-03 15:30:00,,,,,False,True,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:44:50.067389,-0.08,0.0,-0.08,5224.98,-5225.0599999999995,17101.95,2022-02-03 15:30:00,,,,,False,True,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:44:50.888142,-0.08,0.0,-0.08,5224.98,-5225.0599999999995,17101.95,2022-02-03 15:30:00,,,,,False,True,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:44:51.760893,-0.08,0.0,-0.08,5224.98,-5225.0599999999995,17101.95,2022-02-03 15:30:00,,,,,False,True,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:44:52.594413,-0.08,0.0,-0.08,5224.98,-5225.0599999999995,17101.95,2022-02-03 15:30:00,,,,,False,True,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:44:53.437967,-0.08,0.0,-0.08,5224.98,-5225.0599999999995,17101.95,2022-02-03 15:30:00,,,,,False,True,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:44:54.267654,-0.08,0.0,-0.08,5224.98,-5225.0599999999995,17101.95,2022-02-03 15:30:00,,,,,False,True,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:44:55.092450,-0.08,0.0,-0.08,5224.98,-5225.0599999999995,17101.95,2022-02-03 15:30:00,,,,,False,True,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:44:55.907355,-0.08,0.0,-0.08,5224.98,-5225.0599999999995,17101.95,2022-02-03 15:30:00,,,,,False,True,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:44:56.723819,-0.08,0.0,-0.08,5224.98,-5225.0599999999995,17101.95,2022-02-03 15:30:00,,,,,False,True,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:44:57.547812,-0.08,0.0,-0.08,5224.98,-5225.0599999999995,17101.95,2022-02-03 15:30:00,,,,,False,True,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:44:58.363752,-0.08,0.0,-0.08,5224.98,-5225.0599999999995,17101.95,2022-02-03 15:30:00,,,,,False,True,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:44:59.205805,-0.08,0.0,-0.08,5224.98,-5225.0599999999995,17101.95,2022-02-03 15:30:00,,,,,False,True,2022-01-30 17:30:00,2022-01-30 17:35:00,,,2022-01-30 17:35:00,2022-01-30 17:40:00,,
NIFTY,2022-01-30 17:45:00.030070,-0.08,0.0,-0.08,5224.98,-5225.0599999999995,17101.95,2022-02-03 15:30:00,,,,,False,True,2022-01-30 17:35:00,2022-01-30 17:40:00,,,2022-01-30 17:40:00,2022-01-30 17:45:00,17101.95,17101.95
NIFTY,2022-01-30 17:45:00.881499,-0.08,0.0,-0.08,5224.98,-5225.0599999999995,17101.95,2022-02-03 15:30:00,,,,,False,True,2022-01-30 17:35:00,2022-01-30 17:40:00,,,2022-01-30 17:40:00,2022-01-30 17:45:00,17101.95,17101.95
NIFTY,2022-01-30 17:45:01.711341,-0.08,0.0,-0.08,5224.98,-5225.0599999999995,17101.95,2022-02-03 15:30:00,,,,,False,True,2022-01-30 17:35:00,2022-01-30 17:40:00,,,2022-01-30 17:40:00,2022-01-30 17:45:00,17101.95,17101.95
NIFTY,2022-01-30 17:45:02.537532,-0.08,0.0,-0.08,5224.98,-5225.0599999999995,17101.95,2022-02-03 15:30:00,,,,,False,True,2022-01-30 17:35:00,2022-01-30 17:40:00,,,2022-01-30 17:40:00,2022-01-30 17:45:00,17101.95,17101.95
