underlying_name,current_datetime,current_pnl,strategy_pnl,brokerage_pnl,max_pnl,trailing_pnl,current_ltp,expiry_datetime,current_position,straddle_strike,strangle_strike_low,strangle_strike_high,position_entry_ltp,is_hedged,is_closed,is_expiry_day,candle_t_2_start,candle_t_2_end,candle_t_2_open,candle_t_2_close,candle_t_1_start,candle_t_1_end,candle_t_1_open,candle_t_1_close
NIFTY,2022-02-09 11:49:48.656507,0.0,0.0,0.0,0.0,0.0,17405.5,2022-02-10 15:30:00,,,,,,False,False,False,2022-02-09 11:35:00,2022-02-09 11:40:00,,,2022-02-09 11:40:00,2022-02-09 11:45:00,,
NIFTY,2022-02-09 11:49:49.482634,0.0,0.0,0.0,0.0,0.0,17405.55,2022-02-10 15:30:00,,,,,,False,False,False,2022-02-09 11:35:00,2022-02-09 11:40:00,,,2022-02-09 11:40:00,2022-02-09 11:45:00,,
NIFTY,2022-02-09 11:49:50.316689,0.0,0.0,0.0,0.0,0.0,17405.45,2022-02-10 15:30:00,,,,,,False,False,False,2022-02-09 11:35:00,2022-02-09 11:40:00,,,2022-02-09 11:40:00,2022-02-09 11:45:00,,
NIFTY,2022-02-09 11:49:51.159993,0.0,0.0,0.0,0.0,0.0,17404.75,2022-02-10 15:30:00,,,,,,False,False,False,2022-02-09 11:35:00,2022-02-09 11:40:00,,,2022-02-09 11:40:00,2022-02-09 11:45:00,,
NIFTY,2022-02-09 11:49:51.988605,0.0,0.0,0.0,0.0,0.0,17404.35,2022-02-10 15:30:00,,,,,,False,False,False,2022-02-09 11:35:00,2022-02-09 11:40:00,,,2022-02-09 11:40:00,2022-02-09 11:45:00,,
NIFTY,2022-02-09 11:49:52.807259,0.0,0.0,0.0,0.0,0.0,17404.35,2022-02-10 15:30:00,,,,,,False,False,False,2022-02-09 11:35:00,2022-02-09 11:40:00,,,2022-02-09 11:40:00,2022-02-09 11:45:00,,
NIFTY,2022-02-09 11:49:53.635878,0.0,0.0,0.0,0.0,0.0,17405.0,2022-02-10 15:30:00,,,,,,False,False,False,2022-02-09 11:35:00,2022-02-09 11:40:00,,,2022-02-09 11:40:00,2022-02-09 11:45:00,,
NIFTY,2022-02-09 11:49:54.467212,0.0,0.0,0.0,0.0,0.0,17404.3,2022-02-10 15:30:00,,,,,,False,False,False,2022-02-09 11:35:00,2022-02-09 11:40:00,,,2022-02-09 11:40:00,2022-02-09 11:45:00,,
NIFTY,2022-02-09 11:49:55.320041,0.0,0.0,0.0,0.0,0.0,17405.05,2022-02-10 15:30:00,,,,,,False,False,False,2022-02-09 11:35:00,2022-02-09 11:40:00,,,2022-02-09 11:40:00,2022-02-09 11:45:00,,
NIFTY,2022-02-09 11:49:56.161684,0.0,0.0,0.0,0.0,0.0,17404.85,2022-02-10 15:30:00,,,,,,False,False,False,2022-02-09 11:35:00,2022-02-09 11:40:00,,,2022-02-09 11:40:00,2022-02-09 11:45:00,,
NIFTY,2022-02-09 11:49:56.999738,0.0,0.0,0.0,0.0,0.0,17404.65,2022-02-10 15:30:00,,,,,,False,False,False,2022-02-09 11:35:00,2022-02-09 11:40:00,,,2022-02-09 11:40:00,2022-02-09 11:45:00,,
NIFTY,2022-02-09 11:49:57.818126,0.0,0.0,0.0,0.0,0.0,17404.65,2022-02-10 15:30:00,,,,,,False,False,False,2022-02-09 11:35:00,2022-02-09 11:40:00,,,2022-02-09 11:40:00,2022-02-09 11:45:00,,
NIFTY,2022-02-09 11:49:58.657718,0.0,0.0,0.0,0.0,0.0,17404.65,2022-02-10 15:30:00,,,,,,False,False,False,2022-02-09 11:35:00,2022-02-09 11:40:00,,,2022-02-09 11:40:00,2022-02-09 11:45:00,,
NIFTY,2022-02-09 11:49:59.519159,0.0,0.0,0.0,0.0,0.0,17404.35,2022-02-10 15:30:00,,,,,,False,False,False,2022-02-09 11:35:00,2022-02-09 11:40:00,,,2022-02-09 11:40:00,2022-02-09 11:45:00,,
NIFTY,2022-02-09 11:50:00.346992,0.0,0.0,0.0,0.0,0.0,17403.8,2022-02-10 15:30:00,,,,,,False,False,False,2022-02-09 11:40:00,2022-02-09 11:45:00,,,2022-02-09 11:45:00,2022-02-09 11:50:00,17403.4,17404.35
NIFTY,2022-02-09 11:50:01.170711,0.0,0.0,0.0,0.0,0.0,17403.6,2022-02-10 15:30:00,,,,,,False,False,False,2022-02-09 11:40:00,2022-02-09 11:45:00,,,2022-02-09 11:45:00,2022-02-09 11:50:00,17403.4,17404.35
NIFTY,2022-02-09 11:50:02.008873,0.0,0.0,0.0,0.0,0.0,17403.25,2022-02-10 15:30:00,,,,,,False,False,False,2022-02-09 11:40:00,2022-02-09 11:45:00,,,2022-02-09 11:45:00,2022-02-09 11:50:00,17403.4,17404.35
NIFTY,2022-02-09 11:50:02.835631,0.0,0.0,0.0,0.0,0.0,17403.25,2022-02-10 15:30:00,,,,,,False,False,False,2022-02-09 11:40:00,2022-02-09 11:45:00,,,2022-02-09 11:45:00,2022-02-09 11:50:00,17403.4,17404.35
NIFTY,2022-02-09 11:50:03.668209,0.0,0.0,0.0,0.0,0.0,17403.9,2022-02-10 15:30:00,,,,,,False,False,False,2022-02-09 11:40:00,2022-02-09 11:45:00,,,2022-02-09 11:45:00,2022-02-09 11:50:00,17403.4,17404.35
NIFTY,2022-02-09 11:50:04.495962,0.0,0.0,0.0,0.0,0.0,17404.1,2022-02-10 15:30:00,,,,,,False,False,False,2022-02-09 11:40:00,2022-02-09 11:45:00,,,2022-02-09 11:45:00,2022-02-09 11:50:00,17403.4,17404.35
NIFTY,2022-02-09 11:50:05.320648,0.0,0.0,0.0,0.0,0.0,17404.0,2022-02-10 15:30:00,,,,,,False,False,False,2022-02-09 11:40:00,2022-02-09 11:45:00,,,2022-02-09 11:45:00,2022-02-09 11:50:00,17403.4,17404.35
NIFTY,2022-02-09 11:50:06.152945,0.0,0.0,0.0,0.0,0.0,17404.3,2022-02-10 15:30:00,,,,,,False,False,False,2022-02-09 11:40:00,2022-02-09 11:45:00,,,2022-02-09 11:45:00,2022-02-09 11:50:00,17403.4,17404.35
NIFTY,2022-02-09 11:50:06.989537,0.0,0.0,0.0,0.0,0.0,17404.95,2022-02-10 15:30:00,,,,,,False,False,False,2022-02-09 11:40:00,2022-02-09 11:45:00,,,2022-02-09 11:45:00,2022-02-09 11:50:00,17403.4,17404.35
NIFTY,2022-02-09 11:50:07.833137,0.0,0.0,0.0,0.0,0.0,17404.95,2022-02-10 15:30:00,,,,,,False,False,False,2022-02-09 11:40:00,2022-02-09 11:45:00,,,2022-02-09 11:45:00,2022-02-09 11:50:00,17403.4,17404.35
NIFTY,2022-02-09 11:50:08.660890,0.0,0.0,0.0,0.0,0.0,17404.3,2022-02-10 15:30:00,,,,,,False,False,False,2022-02-09 11:40:00,2022-02-09 11:45:00,,,2022-02-09 11:45:00,2022-02-09 11:50:00,17403.4,17404.35
NIFTY,2022-02-09 11:50:09.499982,0.0,0.0,0.0,0.0,0.0,17404.25,2022-02-10 15:30:00,,,,,,False,False,False,2022-02-09 11:40:00,2022-02-09 11:45:00,,,2022-02-09 11:45:00,2022-02-09 11:50:00,17403.4,17404.35
NIFTY,2022-02-09 11:50:10.330370,0.0,0.0,0.0,0.0,0.0,17403.3,2022-02-10 15:30:00,,,,,,False,False,False,2022-02-09 11:40:00,2022-02-09 11:45:00,,,2022-02-09 11:45:00,2022-02-09 11:50:00,17403.4,17404.35
NIFTY,2022-02-09 11:50:11.166534,0.0,0.0,0.0,0.0,0.0,17403.3,2022-02-10 15:30:00,,,,,,False,False,False,2022-02-09 11:40:00,2022-02-09 11:45:00,,,2022-02-09 11:45:00,2022-02-09 11:50:00,17403.4,17404.35
NIFTY,2022-02-09 11:50:11.995891,0.0,0.0,0.0,0.0,0.0,17402.8,2022-02-10 15:30:00,,,,,,False,False,False,2022-02-09 11:40:00,2022-02-09 11:45:00,,,2022-02-09 11:45:00,2022-02-09 11:50:00,17403.4,17404.35
NIFTY,2022-02-09 11:50:12.821768,0.0,0.0,0.0,0.0,0.0,17403.1,2022-02-10 15:30:00,,,,,,False,False,False,2022-02-09 11:40:00,2022-02-09 11:45:00,,,2022-02-09 11:45:00,2022-02-09 11:50:00,17403.4,17404.35
NIFTY,2022-02-09 11:50:13.635563,0.0,0.0,0.0,0.0,0.0,17403.1,2022-02-10 15:30:00,,,,,,False,False,False,2022-02-09 11:40:00,2022-02-09 11:45:00,,,2022-02-09 11:45:00,2022-02-09 11:50:00,17403.4,17404.35
NIFTY,2022-02-09 11:50:14.458437,0.0,0.0,0.0,0.0,0.0,17403.0,2022-02-10 15:30:00,,,,,,False,False,False,2022-02-09 11:40:00,2022-02-09 11:45:00,,,2022-02-09 11:45:00,2022-02-09 11:50:00,17403.4,17404.35
NIFTY,2022-02-09 11:50:15.302494,0.0,0.0,0.0,0.0,0.0,17404.05,2022-02-10 15:30:00,,,,,,False,False,False,2022-02-09 11:40:00,2022-02-09 11:45:00,,,2022-02-09 11:45:00,2022-02-09 11:50:00,17403.4,17404.35
NIFTY,2022-02-09 11:50:16.150519,0.0,0.0,0.0,0.0,0.0,17403.9,2022-02-10 15:30:00,,,,,,False,False,False,2022-02-09 11:40:00,2022-02-09 11:45:00,,,2022-02-09 11:45:00,2022-02-09 11:50:00,17403.4,17404.35
NIFTY,2022-02-09 11:50:17.016210,0.0,0.0,0.0,0.0,0.0,17403.9,2022-02-10 15:30:00,,,,,,False,False,False,2022-02-09 11:40:00,2022-02-09 11:45:00,,,2022-02-09 11:45:00,2022-02-09 11:50:00,17403.4,17404.35
NIFTY,2022-02-09 11:50:17.839425,0.0,0.0,0.0,0.0,0.0,17404.4,2022-02-10 15:30:00,,,,,,False,False,False,2022-02-09 11:40:00,2022-02-09 11:45:00,,,2022-02-09 11:45:00,2022-02-09 11:50:00,17403.4,17404.35
NIFTY,2022-02-09 11:50:18.731971,0.0,0.0,0.0,0.0,0.0,17404.4,2022-02-10 15:30:00,,,,,,False,False,False,2022-02-09 11:40:00,2022-02-09 11:45:00,,,2022-02-09 11:45:00,2022-02-09 11:50:00,17403.4,17404.35
NIFTY,2022-02-09 11:50:19.552280,0.0,0.0,0.0,0.0,0.0,17404.1,2022-02-10 15:30:00,,,,,,False,False,False,2022-02-09 11:40:00,2022-02-09 11:45:00,,,2022-02-09 11:45:00,2022-02-09 11:50:00,17403.4,17404.35
NIFTY,2022-02-09 11:50:20.384613,0.0,0.0,0.0,0.0,0.0,17403.9,2022-02-10 15:30:00,,,,,,False,False,False,2022-02-09 11:40:00,2022-02-09 11:45:00,,,2022-02-09 11:45:00,2022-02-09 11:50:00,17403.4,17404.35
NIFTY,2022-02-09 11:50:21.225587,0.0,0.0,0.0,0.0,0.0,17403.8,2022-02-10 15:30:00,,,,,,False,False,False,2022-02-09 11:40:00,2022-02-09 11:45:00,,,2022-02-09 11:45:00,2022-02-09 11:50:00,17403.4,17404.35
NIFTY,2022-02-09 11:50:22.054062,0.0,0.0,0.0,0.0,0.0,17403.0,2022-02-10 15:30:00,,,,,,False,False,False,2022-02-09 11:40:00,2022-02-09 11:45:00,,,2022-02-09 11:45:00,2022-02-09 11:50:00,17403.4,17404.35
NIFTY,2022-02-09 11:50:22.880033,0.0,0.0,0.0,0.0,0.0,17403.0,2022-02-10 15:30:00,,,,,,False,False,False,2022-02-09 11:40:00,2022-02-09 11:45:00,,,2022-02-09 11:45:00,2022-02-09 11:50:00,17403.4,17404.35
NIFTY,2022-02-09 11:50:23.708776,0.0,0.0,0.0,0.0,0.0,17403.3,2022-02-10 15:30:00,,,,,,False,False,False,2022-02-09 11:40:00,2022-02-09 11:45:00,,,2022-02-09 11:45:00,2022-02-09 11:50:00,17403.4,17404.35
NIFTY,2022-02-09 11:50:24.529909,0.0,0.0,0.0,0.0,0.0,17403.1,2022-02-10 15:30:00,,,,,,False,False,False,2022-02-09 11:40:00,2022-02-09 11:45:00,,,2022-02-09 11:45:00,2022-02-09 11:50:00,17403.4,17404.35
NIFTY,2022-02-09 11:50:25.358394,0.0,0.0,0.0,0.0,0.0,17402.85,2022-02-10 15:30:00,,,,,,False,False,False,2022-02-09 11:40:00,2022-02-09 11:45:00,,,2022-02-09 11:45:00,2022-02-09 11:50:00,17403.4,17404.35
NIFTY,2022-02-09 11:50:26.197066,0.0,0.0,0.0,0.0,0.0,17403.8,2022-02-10 15:30:00,,,,,,False,False,False,2022-02-09 11:40:00,2022-02-09 11:45:00,,,2022-02-09 11:45:00,2022-02-09 11:50:00,17403.4,17404.35
NIFTY,2022-02-09 11:50:27.033308,0.0,0.0,0.0,0.0,0.0,17404.1,2022-02-10 15:30:00,,,,,,False,False,False,2022-02-09 11:40:00,2022-02-09 11:45:00,,,2022-02-09 11:45:00,2022-02-09 11:50:00,17403.4,17404.35
NIFTY,2022-02-09 11:50:27.883286,0.0,0.0,0.0,0.0,0.0,17404.5,2022-02-10 15:30:00,,,,,,False,False,False,2022-02-09 11:40:00,2022-02-09 11:45:00,,,2022-02-09 11:45:00,2022-02-09 11:50:00,17403.4,17404.35
NIFTY,2022-02-09 11:50:28.722421,0.0,0.0,0.0,0.0,0.0,17404.5,2022-02-10 15:30:00,,,,,,False,False,False,2022-02-09 11:40:00,2022-02-09 11:45:00,,,2022-02-09 11:45:00,2022-02-09 11:50:00,17403.4,17404.35
NIFTY,2022-02-09 11:50:29.548985,0.0,0.0,0.0,0.0,0.0,17404.0,2022-02-10 15:30:00,,,,,,False,False,False,2022-02-09 11:40:00,2022-02-09 11:45:00,,,2022-02-09 11:45:00,2022-02-09 11:50:00,17403.4,17404.35
NIFTY,2022-02-09 11:50:30.367184,0.0,0.0,0.0,0.0,0.0,17403.8,2022-02-10 15:30:00,,,,,,False,False,False,2022-02-09 11:40:00,2022-02-09 11:45:00,,,2022-02-09 11:45:00,2022-02-09 11:50:00,17403.4,17404.35
NIFTY,2022-02-09 11:50:31.213277,0.0,0.0,0.0,0.0,0.0,17404.5,2022-02-10 15:30:00,,,,,,False,False,False,2022-02-09 11:40:00,2022-02-09 11:45:00,,,2022-02-09 11:45:00,2022-02-09 11:50:00,17403.4,17404.35
NIFTY,2022-02-09 11:50:32.045625,0.0,0.0,0.0,0.0,0.0,17404.45,2022-02-10 15:30:00,,,,,,False,False,False,2022-02-09 11:40:00,2022-02-09 11:45:00,,,2022-02-09 11:45:00,2022-02-09 11:50:00,17403.4,17404.35
NIFTY,2022-02-09 11:50:32.887814,0.0,0.0,0.0,0.0,0.0,17404.45,2022-02-10 15:30:00,,,,,,False,False,False,2022-02-09 11:40:00,2022-02-09 11:45:00,,,2022-02-09 11:45:00,2022-02-09 11:50:00,17403.4,17404.35
NIFTY,2022-02-09 11:50:33.728895,0.0,0.0,0.0,0.0,0.0,17404.45,2022-02-10 15:30:00,,,,,,False,False,False,2022-02-09 11:40:00,2022-02-09 11:45:00,,,2022-02-09 11:45:00,2022-02-09 11:50:00,17403.4,17404.35
NIFTY,2022-02-09 11:50:34.564724,0.0,0.0,0.0,0.0,0.0,17404.2,2022-02-10 15:30:00,,,,,,False,False,False,2022-02-09 11:40:00,2022-02-09 11:45:00,,,2022-02-09 11:45:00,2022-02-09 11:50:00,17403.4,17404.35
NIFTY,2022-02-09 11:50:35.388635,0.0,0.0,0.0,0.0,0.0,17404.35,2022-02-10 15:30:00,,,,,,False,False,False,2022-02-09 11:40:00,2022-02-09 11:45:00,,,2022-02-09 11:45:00,2022-02-09 11:50:00,17403.4,17404.35
NIFTY,2022-02-09 11:50:36.209425,0.0,0.0,0.0,0.0,0.0,17404.15,2022-02-10 15:30:00,,,,,,False,False,False,2022-02-09 11:40:00,2022-02-09 11:45:00,,,2022-02-09 11:45:00,2022-02-09 11:50:00,17403.4,17404.35
