brokerage_pnl,candle_t_1_close,candle_t_1_open,candle_t_2_close,candle_t_2_open,current_datetime,current_ltp,current_pnl,current_position,expiry_datetime,is_closed,is_hedged,max_pnl,position_entry_ltp,straddle_strike,strangle_strike_low,strategy_pnl,trailing_pnl,underlying_name
0.0,,,,,2022-01-21 09:13:09.302167,17613.7,0.0,,2022-01-27 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,,,,,2022-01-21 09:13:10.110200,17613.7,0.0,,2022-01-27 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,,,,,2022-01-21 09:13:10.944483,17613.7,0.0,,2022-01-27 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,,,,,2022-01-21 09:13:11.756554,17613.7,0.0,,2022-01-27 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,,,,,2022-01-21 09:13:12.628150,17613.7,0.0,,2022-01-27 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,,,,,2022-01-21 09:13:13.423945,17613.7,0.0,,2022-01-27 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,,,,,2022-01-21 09:13:14.219858,17613.7,0.0,,2022-01-27 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,,,,,2022-01-21 09:13:15.016655,17613.7,0.0,,2022-01-27 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,,,,,2022-01-21 09:13:15.814933,17613.7,0.0,,2022-01-27 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,,,,,2022-01-21 09:13:16.615107,17613.7,0.0,,2022-01-27 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,,,,,2022-01-21 09:13:17.412906,17613.7,0.0,,2022-01-27 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,,,,,2022-01-21 09:13:18.217137,17613.7,0.0,,2022-01-27 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,,,,,2022-01-21 09:13:19.018283,17613.7,0.0,,2022-01-27 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,,,,,2022-01-21 09:13:19.838754,17613.7,0.0,,2022-01-27 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,,,,,2022-01-21 09:13:20.644144,17613.7,0.0,,2022-01-27 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,,,,,2022-01-21 09:13:21.435569,17613.7,0.0,,2022-01-27 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,,,,,2022-01-21 09:13:22.247029,17613.7,0.0,,2022-01-27 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,,,,,2022-01-21 09:13:23.051192,17613.7,0.0,,2022-01-27 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,,,,,2022-01-21 09:13:23.848940,17613.7,0.0,,2022-01-27 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,,,,,2022-01-21 09:13:24.657536,17613.7,0.0,,2022-01-27 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,,,,,2022-01-21 09:13:25.453815,17613.7,0.0,,2022-01-27 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,,,,,2022-01-21 09:13:26.263143,17613.7,0.0,,2022-01-27 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,,,,,2022-01-21 09:13:27.076318,17613.7,0.0,,2022-01-27 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,,,,,2022-01-21 09:13:27.904670,17613.7,0.0,,2022-01-27 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,,,,,2022-01-21 09:13:28.706815,17613.7,0.0,,2022-01-27 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
