brokerage_pnl,candle_5_0_close_last,candle_5_0_open_last,candle_5_5_close_last,candle_5_5_open_last,current_datetime,current_ltp,current_pnl,current_position,expiry_datetime,is_closed,is_hedged,max_pnl,position_entry_ltp,straddle_strike,strangle_strike_low,strategy_pnl,trailing_pnl,underlying_name
-0.2,,,,,2022-01-17 12:45:41.257958,18300.65,-2.7,,2022-01-20 15:30:00,0.0,1.0,0.0,,,,-2.5,-2.7,NIFTY
-0.2,,,,,2022-01-17 12:45:42.253959,18299.3,-2.7,,2022-01-20 15:30:00,0.0,1.0,0.0,,,,-2.5,-2.7,NIFTY
-0.2,,,,,2022-01-17 12:45:43.266316,18298.55,-5.2,,2022-01-20 15:30:00,0.0,1.0,0.0,,,,-5.0,-5.2,NIFTY
-0.2,,,,,2022-01-17 12:45:44.271603,18298.9,-5.2,,2022-01-20 15:30:00,0.0,1.0,0.0,,,,-5.0,-5.2,NIFTY
-0.2,,,,,2022-01-17 12:45:45.272280,18298.45,-5.2,,2022-01-20 15:30:00,0.0,1.0,0.0,,,,-5.0,-5.2,NIFTY
-0.2,,,,,2022-01-17 12:45:46.335719,18299.2,-2.7,,2022-01-20 15:30:00,0.0,1.0,0.0,,,,-2.5,-2.7,NIFTY
-0.2,,,,,2022-01-17 12:45:47.335778,18299.25,-2.7,,2022-01-20 15:30:00,0.0,1.0,0.0,,,,-5.0,-2.7,NIFTY
-0.2,,,,,2022-01-17 12:45:48.342365,18299.15,-5.2,,2022-01-20 15:30:00,0.0,1.0,0.0,,,,-5.0,-5.2,NIFTY
-0.2,,,,,2022-01-17 12:45:49.333987,18297.85,-5.2,,2022-01-20 15:30:00,0.0,1.0,0.0,,,,-5.0,-5.2,NIFTY
-0.2,,,,,2022-01-17 12:45:50.339807,18298.65,-5.2,,2022-01-20 15:30:00,0.0,1.0,0.0,,,,-5.0,-5.2,NIFTY
-0.2,,,,,2022-01-17 12:45:51.348292,18298.35,-5.2,,2022-01-20 15:30:00,0.0,1.0,0.0,,,,-5.0,-5.2,NIFTY
-0.2,,,,,2022-01-17 12:45:52.348443,18297.85,-7.7,,2022-01-20 15:30:00,0.0,1.0,0.0,,,,-7.5,-7.7,NIFTY
-0.2,,,,,2022-01-17 12:45:53.344202,18298.4,-7.7,,2022-01-20 15:30:00,0.0,1.0,0.0,,,,-7.5,-7.7,NIFTY
-0.2,,,,,2022-01-17 12:45:54.331971,18297.5,-7.7,,2022-01-20 15:30:00,0.0,1.0,0.0,,,,-7.5,-7.7,NIFTY
-0.2,,,,,2022-01-17 12:45:55.336048,18298.05,-7.7,,2022-01-20 15:30:00,0.0,1.0,0.0,,,,-7.5,-7.7,NIFTY
-0.2,,,,,2022-01-17 12:45:56.328770,18298.35,-7.7,,2022-01-20 15:30:00,0.0,1.0,0.0,,,,-7.5,-7.7,NIFTY
-0.2,,,,,2022-01-17 12:45:57.332412,18298.25,-7.7,,2022-01-20 15:30:00,0.0,1.0,0.0,,,,-7.5,-7.7,NIFTY
-0.2,,,,,2022-01-17 12:45:58.331297,18298.2,-7.7,,2022-01-20 15:30:00,0.0,1.0,0.0,,,,-7.5,-7.7,NIFTY
-0.2,,,,,2022-01-17 12:45:59.341018,18298.75,-7.7,,2022-01-20 15:30:00,0.0,1.0,0.0,,,,-7.5,-7.7,NIFTY
-0.2,,,,,2022-01-17 12:46:00.332999,18298.5,-7.7,,2022-01-20 15:30:00,0.0,1.0,0.0,,,,-7.5,-7.7,NIFTY
-0.2,,,,,2022-01-17 12:46:01.390717,18299.5,-7.7,,2022-01-20 15:30:00,0.0,1.0,0.0,,,,-7.5,-7.7,NIFTY
-0.2,,,,,2022-01-17 12:46:02.390615,18298.7,-7.7,,2022-01-20 15:30:00,0.0,1.0,0.0,,,,-7.5,-7.7,NIFTY
-0.2,,,,,2022-01-17 12:46:03.400324,18298.15,-7.7,,2022-01-20 15:30:00,0.0,1.0,0.0,,,,-7.5,-7.7,NIFTY
-0.2,,,,,2022-01-17 12:46:04.405132,18298.7,-5.2,,2022-01-20 15:30:00,0.0,1.0,0.0,,,,-5.0,-5.2,NIFTY
-0.2,,,,,2022-01-17 12:46:05.395512,18299.0,-7.7,,2022-01-20 15:30:00,0.0,1.0,0.0,,,,-7.5,-7.7,NIFTY
-0.2,,,,,2022-01-17 12:46:06.400548,18299.7,-7.7,,2022-01-20 15:30:00,0.0,1.0,0.0,,,,-7.5,-7.7,NIFTY
-0.2,,,,,2022-01-17 12:46:07.407256,18298.9,-7.7,,2022-01-20 15:30:00,0.0,1.0,0.0,,,,-7.5,-7.7,NIFTY
-0.2,,,,,2022-01-17 12:46:08.417785,18299.0,-7.7,,2022-01-20 15:30:00,0.0,1.0,0.0,,,,-7.5,-7.7,NIFTY
-0.2,,,,,2022-01-17 12:46:09.430361,18299.45,-7.7,,2022-01-20 15:30:00,0.0,1.0,0.0,,,,-7.5,-7.7,NIFTY
-0.2,,,,,2022-01-17 12:46:10.408735,18299.3,-7.7,,2022-01-20 15:30:00,0.0,1.0,0.0,,,,-7.5,-7.7,NIFTY
-0.2,,,,,2022-01-17 12:46:11.415123,18300.45,-7.7,,2022-01-20 15:30:00,0.0,1.0,0.0,,,,-7.5,-7.7,NIFTY
-0.2,,,,,2022-01-17 12:46:12.424360,18299.4,-5.2,,2022-01-20 15:30:00,0.0,1.0,0.0,,,,-5.0,-5.2,NIFTY
-0.2,,,,,2022-01-17 12:46:13.405443,18299.4,-5.2,,2022-01-20 15:30:00,0.0,1.0,0.0,,,,-5.0,-5.2,NIFTY
-0.2,,,,,2022-01-17 12:46:14.395510,18299.45,-5.2,,2022-01-20 15:30:00,0.0,1.0,0.0,,,,-5.0,-5.2,NIFTY
-0.2,,,,,2022-01-17 12:46:15.404544,18299.45,-5.2,,2022-01-20 15:30:00,0.0,1.0,0.0,,,,-5.0,-5.2,NIFTY
-0.2,,,,,2022-01-17 12:46:16.409917,18300.1,-5.2,,2022-01-20 15:30:00,0.0,1.0,0.0,,,,-5.0,-5.2,NIFTY
-0.2,,,,,2022-01-17 12:46:17.419866,18300.65,-5.2,,2022-01-20 15:30:00,0.0,1.0,0.0,,,,-5.0,-5.2,NIFTY
-0.2,,,,,2022-01-17 12:46:18.417399,18300.9,-5.2,,2022-01-20 15:30:00,0.0,1.0,0.0,,,,-5.0,-5.2,NIFTY
-0.2,,,,,2022-01-17 12:46:19.411484,18300.4,-5.2,,2022-01-20 15:30:00,0.0,1.0,0.0,,,,-5.0,-5.2,NIFTY
-0.2,,,,,2022-01-17 12:46:20.398289,18300.0,-5.2,,2022-01-20 15:30:00,0.0,1.0,0.0,,,,-5.0,-5.2,NIFTY
-0.2,,,,,2022-01-17 12:46:21.394254,18300.95,-5.2,,2022-01-20 15:30:00,0.0,1.0,0.0,,,,-5.0,-5.2,NIFTY
-0.2,,,,,2022-01-17 12:46:22.394235,18300.5,-5.2,,2022-01-20 15:30:00,0.0,1.0,0.0,,,,-2.5,-5.2,NIFTY
-0.2,,,,,2022-01-17 12:46:23.382266,18299.75,-2.7,,2022-01-20 15:30:00,0.0,1.0,0.0,,,,-2.5,-2.7,NIFTY
-0.2,,,,,2022-01-17 12:46:24.369909,18300.35,-0.2,,2022-01-20 15:30:00,0.0,1.0,0.0,,,,0.0,-0.2,NIFTY
-0.2,,,,,2022-01-17 12:46:25.362852,18299.85,-0.2,,2022-01-20 15:30:00,0.0,1.0,0.0,,,,0.0,-0.2,NIFTY
-0.2,,,,,2022-01-17 12:46:26.352906,18299.85,2.3,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,2.5,0.0,NIFTY
-0.2,,,,,2022-01-17 12:46:27.365525,18299.85,-0.2,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,0.0,-2.5,NIFTY
-0.2,,,,,2022-01-17 12:46:28.358362,18299.4,-0.2,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,0.0,-2.5,NIFTY
-0.2,,,,,2022-01-17 12:46:29.348311,18299.45,-0.2,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,0.0,-2.5,NIFTY
-0.2,,,,,2022-01-17 12:46:30.346794,18299.45,-0.2,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,0.0,-2.5,NIFTY
-0.2,,,,,2022-01-17 12:46:31.355277,18300.3,-0.2,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,0.0,-2.5,NIFTY
-0.2,,,,,2022-01-17 12:46:32.392369,18299.85,2.3,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,0.0,0.0,NIFTY
-0.2,,,,,2022-01-17 12:46:33.386244,18300.1,2.3,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,2.5,0.0,NIFTY
-0.2,,,,,2022-01-17 12:46:34.393795,18299.7,2.3,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,2.5,0.0,NIFTY
-0.2,,,,,2022-01-17 12:46:35.398069,18299.25,2.3,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,2.5,0.0,NIFTY
-0.2,,,,,2022-01-17 12:46:36.420593,18300.15,2.3,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,2.5,0.0,NIFTY
-0.2,,,,,2022-01-17 12:46:37.420774,18300.15,-0.2,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,0.0,-2.5,NIFTY
-0.2,,,,,2022-01-17 12:46:38.445692,18300.1,-0.2,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,0.0,-2.5,NIFTY
-0.2,,,,,2022-01-17 12:46:39.446987,18300.1,2.3,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,2.5,0.0,NIFTY
-0.2,,,,,2022-01-17 12:46:40.444738,18298.85,2.3,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,2.5,0.0,NIFTY
-0.2,,,,,2022-01-17 12:46:41.452330,18300.7,-0.2,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,0.0,-2.5,NIFTY
-0.2,,,,,2022-01-17 12:46:42.454763,18300.3,-0.2,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,0.0,-2.5,NIFTY
-0.2,,,,,2022-01-17 12:46:43.463471,18300.2,-0.2,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,0.0,-2.5,NIFTY
-0.2,,,,,2022-01-17 12:46:44.478815,18300.05,-0.2,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,0.0,-2.5,NIFTY
-0.2,,,,,2022-01-17 12:46:45.468501,18299.5,2.3,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,2.5,0.0,NIFTY
-0.2,,,,,2022-01-17 12:46:46.482355,18300.1,2.3,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,2.5,0.0,NIFTY
-0.2,,,,,2022-01-17 12:46:47.482075,18299.5,2.3,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,2.5,0.0,NIFTY
-0.2,,,,,2022-01-17 12:46:48.481391,18298.7,2.3,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,2.5,0.0,NIFTY
-0.2,,,,,2022-01-17 12:46:49.499184,18299.8,-0.2,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,0.0,-2.5,NIFTY
-0.2,,,,,2022-01-17 12:46:50.497451,18299.35,2.3,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,2.5,0.0,NIFTY
-0.2,,,,,2022-01-17 12:46:51.502422,18299.45,2.3,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,2.5,0.0,NIFTY
-0.2,,,,,2022-01-17 12:46:52.498851,18298.0,-2.7,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,-2.5,-5.0,NIFTY
-0.2,,,,,2022-01-17 12:46:53.509162,18298.2,2.3,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,2.5,0.0,NIFTY
-0.2,,,,,2022-01-17 12:46:54.505449,18297.75,-0.2,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,0.0,-2.5,NIFTY
-0.2,,,,,2022-01-17 12:46:55.503234,18298.6,-0.2,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,0.0,-2.5,NIFTY
-0.2,,,,,2022-01-17 12:46:56.497824,18299.85,-0.2,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,0.0,-2.5,NIFTY
-0.2,,,,,2022-01-17 12:46:57.498986,18299.05,-0.2,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,0.0,-2.5,NIFTY
-0.2,,,,,2022-01-17 12:46:58.498432,18298.4,-0.2,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,0.0,-2.5,NIFTY
-0.2,,,,,2022-01-17 12:46:59.495178,18297.9,-0.2,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,0.0,-2.5,NIFTY
-0.2,,,,,2022-01-17 12:47:00.512265,18297.5,-0.2,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,0.0,-2.5,NIFTY
-0.2,,,,,2022-01-17 12:47:01.501783,18298.65,-0.2,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,0.0,-2.5,NIFTY
-0.2,,,,,2022-01-17 12:47:02.522673,18297.85,-0.2,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,0.0,-2.5,NIFTY
-0.2,,,,,2022-01-17 12:47:03.514850,18297.95,-0.2,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,0.0,-2.5,NIFTY
-0.2,,,,,2022-01-17 12:47:04.506039,18297.6,-0.2,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,0.0,-2.5,NIFTY
-0.2,,,,,2022-01-17 12:47:05.487862,18297.6,-2.7,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,-2.5,-5.0,NIFTY
-0.2,,,,,2022-01-17 12:47:06.468431,18298.25,-2.7,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,-2.5,-5.0,NIFTY
-0.2,,,,,2022-01-17 12:47:07.477599,18298.65,-0.2,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,0.0,-2.5,NIFTY
-0.2,,,,,2022-01-17 12:47:08.477650,18298.5,-0.2,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,0.0,-2.5,NIFTY
-0.2,,,,,2022-01-17 12:47:09.489658,18298.7,-0.2,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,0.0,-2.5,NIFTY
-0.2,,,,,2022-01-17 12:47:10.494038,18298.2,-0.2,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,0.0,-2.5,NIFTY
-0.2,,,,,2022-01-17 12:47:11.507788,18298.75,-0.2,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,0.0,-2.5,NIFTY
-0.2,,,,,2022-01-17 12:47:12.514476,18298.1,-0.2,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,0.0,-2.5,NIFTY
-0.2,,,,,2022-01-17 12:47:13.515435,18298.65,-0.2,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,0.0,-2.5,NIFTY
-0.2,,,,,2022-01-17 12:47:14.561246,18298.55,-0.2,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,0.0,-2.5,NIFTY
-0.2,,,,,2022-01-17 12:47:15.572155,18298.4,-0.2,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,0.0,-2.5,NIFTY
-0.2,,,,,2022-01-17 12:47:16.609448,18298.8,-0.2,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,0.0,-2.5,NIFTY
-0.2,,,,,2022-01-17 12:47:17.611345,18298.75,-2.7,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,-2.5,-5.0,NIFTY
-0.2,,,,,2022-01-17 12:47:18.596491,18298.25,-0.2,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,0.0,-2.5,NIFTY
-0.2,,,,,2022-01-17 12:47:19.926794,18298.05,-0.2,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,0.0,-2.5,NIFTY
-0.2,,,,,2022-01-17 12:47:20.982499,18298.75,-0.2,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,0.0,-2.5,NIFTY
-0.2,,,,,2022-01-17 12:47:22.050318,18297.95,-0.2,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,0.0,-2.5,NIFTY
-0.2,,,,,2022-01-17 12:47:24.088330,18297.85,-0.2,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,0.0,-2.5,NIFTY
-0.2,,,,,2022-01-17 12:47:25.108421,18297.95,-0.2,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,0.0,-2.5,NIFTY
-0.2,,,,,2022-01-17 12:47:26.110110,18298.95,-0.2,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,0.0,-2.5,NIFTY
-0.2,,,,,2022-01-17 12:47:27.109028,18298.5,-2.7,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,-2.5,-5.0,NIFTY
-0.2,,,,,2022-01-17 12:47:28.164186,18298.35,-2.7,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,-2.5,-5.0,NIFTY
-0.2,,,,,2022-01-17 12:47:29.160454,18298.4,-2.7,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,-2.5,-5.0,NIFTY
-0.2,,,,,2022-01-17 12:47:30.159392,18298.85,-0.2,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,0.0,-2.5,NIFTY
-0.2,,,,,2022-01-17 12:47:31.140825,18299.2,-0.2,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,0.0,-2.5,NIFTY
-0.2,,,,,2022-01-17 12:47:32.129629,18298.4,-0.2,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,0.0,-2.5,NIFTY
-0.2,,,,,2022-01-17 12:47:33.126185,18297.85,-0.2,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,0.0,-2.5,NIFTY
-0.2,,,,,2022-01-17 12:47:34.131422,18298.2,-0.2,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,0.0,-2.5,NIFTY
-0.2,,,,,2022-01-17 12:47:35.147861,18298.6,-0.2,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,0.0,-2.5,NIFTY
-0.2,,,,,2022-01-17 12:47:36.149184,18299.4,-2.7,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,-2.5,-5.0,NIFTY
-0.2,,,,,2022-01-17 12:47:37.150195,18299.2,-5.2,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,-5.0,-7.5,NIFTY
-0.2,,,,,2022-01-17 12:47:38.157342,18298.95,-5.2,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,-5.0,-7.5,NIFTY
-0.2,,,,,2022-01-17 12:47:39.152737,18299.4,-2.7,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,-2.5,-5.0,NIFTY
-0.2,,,,,2022-01-17 12:47:40.144895,18298.3,-0.2,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,0.0,-2.5,NIFTY
-0.2,,,,,2022-01-17 12:47:41.155827,18299.25,-2.7,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,-2.5,-5.0,NIFTY
-0.2,,,,,2022-01-17 12:47:42.173517,18299.55,-2.7,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,-2.5,-5.0,NIFTY
-0.2,,,,,2022-01-17 12:47:43.179675,18298.75,-0.2,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,0.0,-2.5,NIFTY
-0.2,,,,,2022-01-17 12:47:44.182000,18298.85,-0.2,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,0.0,-2.5,NIFTY
-0.2,,,,,2022-01-17 12:47:45.208360,18298.9,-0.2,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,0.0,-2.5,NIFTY
-0.2,,,,,2022-01-17 12:47:46.198935,18299.5,-0.2,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,0.0,-2.5,NIFTY
-0.2,,,,,2022-01-17 12:47:47.190956,18299.3,-0.2,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,0.0,-2.5,NIFTY
-0.2,,,,,2022-01-17 12:47:48.244696,18299.3,-0.2,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,0.0,-2.5,NIFTY
-0.2,,,,,2022-01-17 12:47:49.231110,18300.0,-0.2,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,0.0,-2.5,NIFTY
-0.2,,,,,2022-01-17 12:47:50.231756,18299.4,-0.2,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,0.0,-2.5,NIFTY
-0.2,,,,,2022-01-17 12:47:51.239755,18300.4,-0.2,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,0.0,-2.5,NIFTY
-0.2,,,,,2022-01-17 12:47:52.254597,18299.75,-0.2,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,0.0,-2.5,NIFTY
-0.2,,,,,2022-01-17 12:47:53.259094,18300.0,-0.2,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,0.0,-2.5,NIFTY
-0.2,,,,,2022-01-17 12:47:54.249407,18299.6,-2.7,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,-2.5,-5.0,NIFTY
-0.2,,,,,2022-01-17 12:47:55.235929,18300.05,-2.7,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,-2.5,-5.0,NIFTY
-0.2,,,,,2022-01-17 12:47:56.235138,18299.5,-2.7,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,-2.5,-5.0,NIFTY
-0.2,,,,,2022-01-17 12:47:57.234219,18299.65,-2.7,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,-2.5,-5.0,NIFTY
-0.2,,,,,2022-01-17 12:47:58.226866,18298.95,-2.7,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,-2.5,-5.0,NIFTY
-0.2,,,,,2022-01-17 12:47:59.209453,18299.15,-2.7,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,-2.5,-5.0,NIFTY
-0.2,,,,,2022-01-17 12:48:00.215268,18299.2,-2.7,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,-2.5,-5.0,NIFTY
-0.2,,,,,2022-01-17 12:48:01.225382,18299.4,-2.7,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,-2.5,-5.0,NIFTY
-0.2,,,,,2022-01-17 12:48:02.233866,18298.9,-2.7,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,-2.5,-5.0,NIFTY
-0.2,,,,,2022-01-17 12:48:03.225219,18299.05,-2.7,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,-2.5,-5.0,NIFTY
-0.2,,,,,2022-01-17 12:48:04.222627,18298.95,-2.7,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,-2.5,-5.0,NIFTY
-0.2,,,,,2022-01-17 12:48:05.215796,18299.05,-0.2,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,0.0,-2.5,NIFTY
-0.2,,,,,2022-01-17 12:48:06.217553,18299.8,-0.2,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,-2.5,-2.5,NIFTY
-0.2,,,,,2022-01-17 12:48:07.216148,18298.9,-2.7,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,-2.5,-5.0,NIFTY
-0.2,,,,,2022-01-17 12:48:08.215637,18298.05,-2.7,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,-2.5,-5.0,NIFTY
-0.2,,,,,2022-01-17 12:48:09.215581,18297.85,-5.2,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,-5.0,-7.5,NIFTY
-0.2,,,,,2022-01-17 12:48:10.206047,18297.5,-0.2,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,0.0,-2.5,NIFTY
-0.2,,,,,2022-01-17 12:48:11.209843,18298.2,-0.2,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,0.0,-2.5,NIFTY
-0.2,,,,,2022-01-17 12:48:12.207432,18297.1,-5.2,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,-5.0,-7.5,NIFTY
