brokerage_pnl,candle_t_1_close,candle_t_1_open,candle_t_2_close,candle_t_2_open,current_datetime,current_ltp,current_pnl,current_position,expiry_datetime,is_closed,is_hedged,max_pnl,position_entry_ltp,straddle_strike,strangle_strike_low,strategy_pnl,trailing_pnl,underlying_name
0.0,,,,,2022-01-24 09:15:42.338786,,0.0,,2022-01-27 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,,,,,2022-01-24 09:15:43.317531,,0.0,,2022-01-27 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,,,,,2022-01-24 09:15:44.319182,,0.0,,2022-01-27 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,,,,,2022-01-24 09:15:45.324519,,0.0,,2022-01-27 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,,,,,2022-01-24 09:15:46.324083,,0.0,,2022-01-27 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,,,,,2022-01-24 09:15:47.302173,,0.0,,2022-01-27 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,,,,,2022-01-24 09:15:48.284214,,0.0,,2022-01-27 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,,,,,2022-01-24 09:15:49.275641,,0.0,,2022-01-27 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,,,,,2022-01-24 09:15:50.251329,,0.0,,2022-01-27 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,,,,,2022-01-24 09:15:51.248030,,0.0,,2022-01-27 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,,,,,2022-01-24 09:15:52.233947,,0.0,,2022-01-27 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,,,,,2022-01-24 09:15:53.241228,,0.0,,2022-01-27 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,,,,,2022-01-24 09:15:54.244664,,0.0,,2022-01-27 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,,,,,2022-01-24 09:15:55.235752,,0.0,,2022-01-27 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,,,,,2022-01-24 09:15:56.239194,,0.0,,2022-01-27 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,,,,,2022-01-24 09:15:57.223425,,0.0,,2022-01-27 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,,,,,2022-01-24 09:15:58.207610,,0.0,,2022-01-27 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,,,,,2022-01-24 09:15:59.198120,,0.0,,2022-01-27 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
