brokerage_pnl,candle_5_0_close_last,candle_5_0_open_last,candle_5_5_close_last,candle_5_5_open_last,current_datetime,current_ltp,current_pnl,current_position,expiry_datetime,is_closed,is_hedged,max_pnl,position_entry_ltp,straddle_strike,strangle_strike_low,strategy_pnl,trailing_pnl,underlying_name
0.0,,,,,2022-01-18 09:09:29.198080,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,,,,,2022-01-18 09:09:30.206320,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,,,,,2022-01-18 09:09:31.190292,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,,,,,2022-01-18 09:09:32.178909,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,,,,,2022-01-18 09:09:33.159676,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,,,,,2022-01-18 09:09:34.164286,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,,,,,2022-01-18 09:09:35.147799,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,,,,,2022-01-18 09:09:36.162084,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,,,,,2022-01-18 09:09:37.179212,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,,,,,2022-01-18 09:09:38.193176,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,,,,,2022-01-18 09:09:39.215773,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,,,,,2022-01-18 09:09:40.214410,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,,,,,2022-01-18 09:09:41.216396,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,,,,,2022-01-18 09:09:42.221757,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,,,,,2022-01-18 09:09:43.242901,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,,,,,2022-01-18 09:09:44.262473,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,,,,,2022-01-18 09:09:45.255088,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,,,,,2022-01-18 09:09:46.253576,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,,,,,2022-01-18 09:09:47.332887,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,,,,,2022-01-18 09:09:48.363037,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,,,,,2022-01-18 09:09:49.378826,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,,,,,2022-01-18 09:09:50.379263,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,,,,,2022-01-18 09:09:51.366379,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,,,,,2022-01-18 09:09:52.371328,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,,,,,2022-01-18 09:09:53.374987,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,,,,,2022-01-18 09:09:54.367737,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,,,,,2022-01-18 09:09:55.389495,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,,,,,2022-01-18 09:09:56.417639,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,,,,,2022-01-18 09:09:57.402787,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,,,,,2022-01-18 09:09:58.410111,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,,,,,2022-01-18 09:09:59.408362,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:10:00.424140,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:10:01.425995,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:10:02.434943,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:10:03.447122,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:10:04.435244,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:10:05.458048,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:10:06.464534,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:10:07.465392,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:10:08.527383,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:10:09.535860,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:10:11.578991,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:10:12.755405,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:10:13.883046,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:10:16.515074,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:10:17.405640,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:10:18.546216,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:10:22.111911,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:10:23.010199,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:10:26.973261,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:10:32.058656,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:10:32.969866,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:10:34.426650,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:10:35.778055,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:10:37.151444,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:10:38.060547,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:10:42.002273,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:10:48.267888,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:10:49.432563,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:10:51.163420,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:10:52.310369,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:10:53.458311,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:10:54.372530,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:10:55.500344,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:10:56.631872,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:10:58.979247,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:11:00.233208,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:11:01.152162,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:11:02.045232,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:11:06.250500,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:11:07.181362,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:11:08.103334,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:11:09.886856,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:11:11.633635,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:11:12.532037,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:11:13.433040,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:11:16.401305,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:11:17.323535,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:11:18.224272,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:11:19.133727,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:11:20.285394,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:11:21.438834,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:11:22.351645,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:11:23.493994,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:11:24.393774,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:11:25.298762,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:11:26.490087,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:11:27.389844,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:11:28.311656,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:11:30.022738,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:11:31.822824,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:11:32.725684,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:11:33.639207,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:11:36.382915,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:11:37.303202,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:11:38.212949,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:11:39.117485,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:11:45.491676,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:11:46.395211,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:11:47.322859,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:11:48.224520,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:11:49.128633,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:11:50.029198,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:11:50.923902,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:11:53.901070,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:11:56.228851,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:11:57.131244,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:11:58.032011,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:11:58.944885,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:11:59.851185,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:12:02.229550,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:12:03.132313,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:12:04.037868,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:12:09.151717,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:12:12.173864,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:12:13.111923,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:12:14.024197,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:12:18.846297,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:12:22.905952,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:12:25.688550,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:12:26.592752,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:12:29.837183,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:12:35.582067,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:12:39.257165,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:12:41.638043,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:12:42.555981,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:12:43.695488,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:12:46.876256,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:12:47.903334,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:12:48.918570,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:12:49.933402,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:12:50.954791,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:12:51.955071,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:12:52.989540,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:12:53.978543,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:12:55.037094,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:12:56.043466,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:12:57.041147,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:12:58.050665,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:12:59.093575,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:13:00.113394,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:13:01.136185,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:13:02.147005,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:13:03.144881,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:13:04.180119,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:13:05.252644,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:13:06.275630,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:13:07.287124,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:13:08.289949,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:13:09.275715,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:13:10.280742,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:13:11.323996,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18337.2,18337.2,,,2022-01-18 09:13:12.343011,18337.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
