broker_order_id,instrument_id,quantity,exchange,average_price,current_datetime,current_ltp
2022-01-27 03:05:25.097107,NIFTY22JAN17800CE,500,NFO,2.95,2022-01-27 03:05:24.437476,17277.95
2022-01-27 03:05:25.331144,NIFTY22JAN16350PE,500,NFO,2.9,2022-01-27 03:05:24.437476,17277.95
