average_price,broker_order_id,current_datetime,current_ltp,exchange,instrument_id,quantity
2.65,2022-01-20 09:28:00.915902,2022-01-20 09:28:00.374585,17864.25,NFO,NIFTY2212018100CE,500.0
2.2,2022-01-20 09:28:01.101272,2022-01-20 09:28:00.374585,17864.25,NFO,NIFTY2212017650PE,500.0
62.3,2022-01-20 09:28:13.650011,2022-01-20 09:28:12.911977,17872.5,NFO,NIFTY2212017850CE,-500.0
55.6,2022-01-20 09:28:13.852613,2022-01-20 09:28:12.911977,17872.5,NFO,NIFTY2212017900PE,-500.0
